Frame Number, VoiceEnergy, AmbientEnergy, VADFlag, CurrentFrameEnergy
567, 719809, 4078492, 0, 4771208
568, 705359, 4081823, 0, 2825043
569, 704659, 4077495, 0, 4115133
570, 703546, 4081781, 0, 4069595
571, 709182, 4089252, 0, 4738278
572, 697263, 4085979, 0, 3015203
573, 699144, 4085603, 0, 4325196
574, 717290, 4084331, 0, 5963874
575, 714804, 4088450, 0, 4007168
576, 721508, 4080874, 0, 4911987
577, 719542, 4081080, 0, 4084231
578, 723665, 4081012, 0, 4681823
579, 707849, 4084954, 0, 2711200
580, 694115, 4078540, 0, 2825763
581, 696056, 4080020, 0, 4312603
582, 707795, 4091317, 0, 5304469
583, 704405, 4090813, 0, 3860415
584, 710944, 4095738, 0, 4833742
585, 711271, 4095669, 0, 4250942
586, 710108, 4099184, 0, 4103779
587, 706035, 4090861, 0, 3805735
588, 689417, 4083275, 0, 2526421
589, 682973, 4084651, 0, 3445877
590, 679891, 4091966, 0, 3743987
591, 689343, 4090578, 0, 4979651
592, 686721, 4095035, 0, 3827756
593, 701192, 4095970, 0, 5522345
594, 701341, 4096017, 0, 4175370
595, 708097, 4094277, 0, 4837264
596, 714080, 4084876, 0, 4799939
597, 711707, 4081045, 0, 3999414
598, 703057, 4079024, 0, 3357315
599, 689041, 4084425, 0, 2769089
600, 705050, 4082886, 0, 5690066
601, 693964, 4091519, 0, 3074062
602, 691042, 4092022, 0, 3825110
603, 686225, 4096491, 0, 3618287
604, 694351, 4100710, 0, 4884588
605, 702359, 4100103, 0, 4921095
606, 698927, 4095649, 0, 3823951
607, 697296, 4087695, 0, 3983775
608, 693286, 4097304, 0, 3736102
609, 702823, 4091168, 0, 5067671
610, 712490, 4089573, 0, 5137231
611, 714455, 4086747, 0, 4424044
612, 719429, 4091532, 0, 4736766
613, 723713, 4096507, 0, 4697221
614, 725695, 4094873, 0, 4492273
615, 743723, 4094207, 0, 6109613
616, 743898, 4092060, 0, 4430173
617, 748133, 4097911, 0, 4837462
618, 760760, 4104144, 0, 5702303
619, 755328, 4106063, 0, 3970380
620, 753991, 4109846, 0, 4347824
621, 755095, 4113369, 0, 4584139
622, 749202, 4115642, 0, 3890632
623, 750492, 4127600, 0, 4574245
624, 748807, 4129415, 0, 4284439
625, 740808, 4133661, 0, 3642694
626, 701459, 4143068, 0, 458438
627, 663029, 4142033, 0, 316874
628, 629662, 4143268, 0, 595331
629, 596261, 4145912, 0, 394052
630, 565304, 4144382, 0, 440383
631, 535232, 4146960, 0, 345218
632, 507280, 4147785, 0, 378969
633, 481225, 4144757, 0, 402836
634, 455291, 4122652, 0, 260457
635, 432633, 4099830, 0, 434328
636, 409982, 4078815, 0, 300595
637, 389235, 4056719, 0, 356735
638, 370118, 4035033, 0, 396661
639, 352032, 4012907, 0, 386381
640, 336962, 3991116, 0, 580865
641, 320945, 3969599, 0, 396746
642, 305682, 3947357, 0, 377071
643, 291037, 3926291, 0, 348315
644, 278686, 3904549, 0, 491068
645, 266175, 3883274, 0, 401660
646, 253622, 3862366, 0, 323256
647, 241917, 3841522, 0, 333628
648, 232456, 3821969, 0, 488752
649, 223119, 3801429, 0, 444982
650, 214397, 3780895, 0, 451084
651, 206786, 3760311, 0, 510510
652, 199524, 3740707, 0, 500230
653, 192284, 3720684, 0, 459399
654, 184840, 3700311, 0, 396104
655, 178667, 3680122, 0, 479045
656, 170223, 3660985, 0, 215172
657, 166431, 3641700, 0, 630474
658, 160654, 3622567, 0, 409512
659, 156370, 3603905, 0, 524559
660, 150446, 3585294, 0, 335022
661, 144724, 3566549, 0, 320015
662, 140577, 3547537, 0, 443726
663, 136360, 3529137, 0, 412184
664, 133298, 3509265, 0, 502663
665, 129453, 3492002, 0, 406077
666, 125740, 3473518, 0, 396569
667, 122188, 3455834, 0, 390630
668, 120015, 3437120, 0, 507489
669, 117895, 3418428, 0, 499961
670, 114642, 3400590, 0, 373925
671, 112624, 3382670, 0, 478257
672, 110868, 3365400, 0, 492520
673, 108017, 3347654, 0, 372448
674, 105607, 3329958, 0, 399626
675, 102417, 3312332, 0, 307310
676, 99691, 3295513, 0, 334796
677, 99825, 3278749, 0, 604894
678, 97129, 3261330, 0, 322483
679, 95968, 3244641, 0, 460096
680, 94563, 3228138, 0, 428754
681, 92516, 3211014, 0, 356196
682, 91233, 3194155, 0, 420452
683, 91059, 3176844, 0, 523796
684, 90281, 3159802, 0, 462404
685, 89871, 3144481, 0, 494586
686, 91761, 3127559, 0, 722271
687, 90172, 3111564, 0, 385421
688, 88396, 3095476, 0, 357254
689, 86634, 3079050, 0, 348118
690, 85825, 3063108, 0, 432978
691, 85471, 3047881, 0, 473845
692, 85457, 3032377, 0, 505666
693, 84677, 3017159, 0, 428977
694, 84100, 3003398, 0, 444699
695, 84723, 2987699, 0, 561290
696, 84523, 2971925, 0, 482582
697, 84123, 2956191, 0, 461422
698, 84593, 2941061, 0, 546049
699, 84631, 2926266, 0, 505700
700, 84503, 2911751, 0, 489317
701, 83929, 2896863, 0, 443942
702, 84451, 2882159, 0, 550223
703, 83934, 2868242, 0, 449355
704, 82733, 2853936, 0, 377904
705, 82330, 2839589, 0, 450546
706, 82037, 2825836, 0, 459134
707, 81764, 2811923, 0, 459410
708, 82262, 2797996, 0, 534981
709, 82776, 2783880, 0, 539568
710, 82608, 2770486, 0, 474261
711, 82122, 2756567, 0, 441455
712, 80527, 2742303, 0, 327616
713, 79735, 2728561, 0, 398480
714, 79544, 2714952, 0, 453979
715, 79751, 2701427, 0, 492639
716, 77920, 2688436, 0, 289884
717, 79075, 2675550, 0, 577812
718, 78432, 2662350, 0, 404784
719, 77469, 2649032, 0, 368954
720, 76336, 2635112, 0, 346221
721, 76752, 2621700, 0, 494467
722, 76128, 2608701, 0, 392880
723, 77019, 2596012, 0, 540724
724, 77115, 2582183, 0, 466482
725, 76724, 2570164, 0, 418360
726, 77284, 2557179, 0, 511242
727, 76259, 2544057, 0, 355959
728, 75217, 2530878, 0, 348214
729, 75967, 2518667, 0, 521337
730, 76052, 2505920, 0, 459211
731, 76415, 2494136, 0, 487474
732, 75069, 2481977, 0, 318626
733, 73990, 2469603, 0, 337369
734, 74077, 2457860, 0, 447726
